"delta_cost","delta_qaly"
1107.64980551181,-3.89766474262615e-05
1893.96672283465,-0.000379451028580363
1036.66996614173,-0.00368099726753868
881.343447244094,-0.016207063439452
1204.68970866142,0.00163468016189967
925.284874015748,0.00995194748500379
1548.64600472441,-0.0107063331662598
942.453005511811,0.00190988806070699
1381.11414645669,0.000306078783273239
1606.22413464567,0.0200729626455831
702.81642992126,0.00660650940193051
1674.86204566929,0.0155725611300641
1506.6301015748,-0.00492323777802929
1084.04167165354,-0.00513534576145128
1212.08914015748,0.00528060275833077
1505.79677637795,-0.00245856844896442
1402.70562204724,-0.00275437490231586
897.153123622047,-0.00190389497000761
1573.5139976378,-0.0018503236376767
1583.7591,-0.000860267209925242
1061.56043937008,0.00110730973823345
628.973656692913,0.00993928223037829
1950.39500393701,0.00168534118040173
914.592612598425,-0.0022438842988569
1142.60293622047,-0.00430147617584763
1378.8443488189,-0.00150884681509267
1108.43069527559,0.0144399532193999
1251.98764488189,0.00637347949576118
1123.15133464567,0.00449233886831908
1189.81682519685,0.0146280133874436
995.698481889764,-0.00701769363018534
892.315868503937,0.000326472537955341
879.333218110236,0.00716010498687664
548.529521259843,0.0144965210970805
1345.61637952756,-0.00203534414461026
951.458372440944,-0.00250009970519599
867.256397637795,0.0165630594943599
1332.46322362205,0.00382134984666957
1772.53351811024,0.0125806076088538
1245.79195511811,0.0151957724996901
1604.24214015748,0.00666469412062712
1523.74091653543,0.000850652395349968
1544.96713070866,-0.0206260623992843
1349.37250314961,0.00297598991091205
877.64028503937,0.00752587754046144
1876.21007795276,-0.00131314437851326
1556.3924519685,0.0013498790063973
1219.05091023622,0.00546011522686973
1241.86816614173,0.00864750171115673
1338.06614566929,-0.010654389453885
456.415958267716,0.00896627808587581
1343.20057795276,0.00252364091038927
688.269771653543,0.0215117247921012
1180.14467559055,0.00138492134068456
580.228040944882,-0.0037507262310897
137.285500787401,0.0129850226627216
924.862263779528,0.0120719278673328
1154.27317559055,0.00161871655160148
1295.33081259842,0.00196024726888605
1014.36207165354,-0.00515441370650024
1013.13653464567,-0.00629684123160169
1702.39438267717,0.00338772386511234
846.100468503937,0.00308975084479943
1569.43839133858,0.00282175405692359
1575.02189291339,-0.00701505278985917
963.26025984252,0.00987191385471066
841.469500787402,0.0106863274534215
488.966962204724,-0.00591349900564277
1704.14777559055,0.00754038599384523
1483.66077322835,0.000277891854893908
2013.37533464567,-0.0257332104534161
1444.31460944882,0.000665653446296627
923.726980314961,0.00118353840266887
1206.17432125984,0.0116871951581001
1416.1843496063,-0.000146960069416377
1726.54761811024,0.00837908454461672
1366.26232440945,0.0116068166017236
557.530254330708,-0.0126533007809342
825.267592125984,0.019239955375188
1035.81942283465,0.0154347200439781
159.843157480315,-0.0167416449740497
1323.53376929134,0.0195520272491606
1388.1019503937,0.0120896484448684
1754.53465433071,-0.00562712412488481
909.005141732283,0.0170310056212173
826.876552755905,0.00560318409890756
1426.54240629921,0.000493988046155427
1243.57018897638,-0.00247531892189042
707.156237007874,0.00587967469158758
1415.13158267717,0.0275867677731249
896.969571653543,-0.0153075285507176
313.667222834646,0.0161583857459296
1625.91404094488,-0.00124415916182961
1305.43282992126,0.0107695839868066
706.17164015748,0.00376751981977612
778.089952755905,0.012200305044005
426.405083464567,0.0012386080076746
1085.51971889764,0.00653287846206083
1326.23777322835,-0.00575816369976341
1393.1734480315,0.00481083499059537
1635.20070708661,-0.0141352649194005
1725.55452834646,0.000302780427600555
1281.50607322835,0.00750328488199756
1108.75958031496,0.000454763483106704
1329.5881976378,0.00686299428177228
1233.74157401575,0.0160602111594367
846.614015748031,0.00309760869213731
845.05394015748,0.00265649134720583
1193.61796456693,-0.00134945862773314
2275.92037322835,-0.00910445331910513
1880.05453228346,-0.0158116703584537
761.600762204724,0.0186208453922726
847.369944094488,0.00210333769880408
1353.60109448819,0.0238704802556765
1386.43192677165,0.0246375850862585
1168.24486929134,-0.00778923938409137
2057.33401968504,0.0134312492252637
1627.15556062992,-0.00797860380388796
